"company_id","tenure_days","is_new_customer","is_mature_customer","days_to_contract_end","contract_expiring_soon","baseline_type","baseline_weekly_avg","max_weekly_activity","activities_w_1","activities_w_2","activities_w_3","activities_w_4","total_4weeks","avg_weekly_4weeks","week_1_vs_2_change","week_2_vs_3_change","week_3_vs_4_change","activity_correlation","current_vs_baseline_ratio","current_vs_max_ratio","weeks_with_activity","weeks_with_zero_activity","consecutive_zero_weeks","activity_consistency","total_activities","activities_last_30d","activities_last_7d","activities_last_3d","unique_tasks_30d","unique_days_active_30d","unique_days_active_7d","days_since_last_activity","activities_per_day_30d","activities_per_active_day_30d","strong_decline","moderate_decline","stable_trend","growing_trend","no_recent_activity","sporadic_user","inactive_user","dormant_user","below_baseline","well_below_max","highly_inconsistent","zero_activity_period","churn_probability","health_score","risk_level"
137861,525,0,1,12,1,"weeks_5-12",11.375,36,0,0,0,5,5,1.25,0,0,-1,-0.774596669241483,0.10989010989011,0.0347222222222222,1,3,3,1.85185185185185,348,7,0,0,1,4,0,25,0.233333333333333,1.75,1,0,0,0,1,1,1,0,1,1,0,1,0.536,46.4,"High Risk"
151213,165,0,0,4,1,"weeks_5-12",4.25,8,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.176470588235294,0.09375,1,3,3,1.76470588235294,99,4,0,0,1,4,0,25,0.133333333333333,1,1,0,0,0,1,1,1,0,1,1,0,1,0.536,46.4,"High Risk"
1661,2062,0,1,21,1,"weeks_5-12",10.5,23,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.142857142857143,0.0652173913043478,1,3,3,1.875,4191,8,0,0,1,4,0,25,0.266666666666667,2,1,0,0,0,1,1,1,0,1,1,0,1,0.536,46.4,"High Risk"
131009,719,0,1,28,1,"weeks_5-12",11.875,74,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.126315789473684,0.0202702702702703,1,3,3,1.875,3324,8,0,0,1,4,0,25,0.266666666666667,2,1,0,0,0,1,1,1,0,1,1,0,1,0.536,46.4,"High Risk"
137825,526,0,1,227,0,"weeks_5-12",10.625,21,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.0941176470588235,0.0476190476190476,1,3,3,1.81818181818182,610,7,0,0,1,4,0,25,0.233333333333333,1.75,1,0,0,0,1,1,1,0,1,1,0,1,0.534,46.6,"High Risk"
141600,446,0,1,507,0,"weeks_5-12",75.875,101,21,18,30,55,124,31,0.166666666666667,-0.4,-0.454545454545455,-0.8,0.408566721581549,0.306930693069307,4,0,0,0.539963203335906,3923,147,21,7,4,23,5,1,4.9,6.39130434782609,1,0,0,0,0,0,0,0,1,0,0,0,0.534,46.6,"High Risk"
146703,278,0,0,135,0,"weeks_5-12",8.125,39,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.0923076923076923,0.0192307692307692,1,3,3,1.76470588235294,591,3,0,0,1,3,0,25,0.1,1,1,0,0,0,1,1,1,0,1,1,0,1,0.534,46.6,"High Risk"
155336,109,0,0,13,1,"weeks_5-12",68.375,118,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,861,0,0,0,0,0,0,38,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.534,46.6,"High Risk"
145689,313,0,0,8,1,"weeks_5-12",2.25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,78,0,0,0,0,0,0,34,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.534,46.6,"High Risk"
150773,170,0,0,25,1,"weeks_5-12",4,6,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.1875,0.125,1,3,3,1.76470588235294,68,4,0,0,1,3,0,26,0.133333333333333,1.33333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.534,46.6,"High Risk"
145659,314,0,0,52,0,"weeks_5-12",15.125,60,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.0495867768595041,0.0125,1,3,3,1.76470588235294,1362,5,0,0,1,4,0,25,0.166666666666667,1.25,1,0,0,0,1,1,1,0,1,1,0,1,0.532,46.8,"High Risk"
126344,882,0,1,19,1,"weeks_5-12",20.375,111,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.049079754601227,0.00900900900900901,1,3,3,1.81818181818182,5119,10,0,0,2,3,0,26,0.333333333333333,3.33333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.532,46.8,"High Risk"
145161,334,0,0,28,1,"weeks_5-12",6.625,34,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.150943396226415,0.0294117647058824,1,3,3,1.81818181818182,710,5,0,0,1,4,0,25,0.166666666666667,1.25,1,0,0,0,1,1,1,0,1,1,0,1,0.532,46.8,"High Risk"
145939,304,0,0,30,1,"weeks_5-12",10.375,50,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.0963855421686747,0.02,1,3,3,1.81818181818182,896,5,0,0,1,2,0,28,0.166666666666667,2.5,1,0,0,0,1,1,1,0,1,1,0,1,0.532,46.8,"High Risk"
9271,1243,0,1,229,0,"weeks_5-12",10.375,110,0,0,0,7,7,1.75,0,0,-1,-0.774596669241483,0.168674698795181,0.0159090909090909,1,3,3,1.89189189189189,3216,10,0,0,1,4,0,25,0.333333333333333,2.5,1,0,0,0,1,1,1,0,1,1,0,1,0.53,47,"High Risk"
139183,503,0,1,614,0,"weeks_5-12",8.5,26,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.117647058823529,0.0384615384615385,1,3,3,1.81818181818182,647,6,0,0,3,4,0,26,0.2,1.5,1,0,0,0,1,1,1,0,1,1,0,1,0.53,47,"High Risk"
5074,1565,0,1,14,1,"weeks_5-12",326.75,774,38,52,67,177,334,83.5,-0.269230769230769,-0.223880597014925,-0.621468926553672,-1,0.255547054322877,0.107881136950904,4,0,0,0.758949061651684,88576,395,38,2,7,17,4,2,13.1666666666667,23.2352941176471,1,0,0,0,0,0,0,0,1,1,0,0,0.53,47,"High Risk"
138627,512,0,1,14,1,"weeks_5-12",11.125,36,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.0898876404494382,0.0277777777777778,1,3,3,1.81818181818182,746,8,0,0,1,5,0,25,0.266666666666667,1.6,1,0,0,0,1,1,1,0,1,1,0,1,0.53,47,"High Risk"
129753,758,0,1,19,1,"weeks_5-12",9.625,27,0,0,0,5,5,1.25,0,0,-1,-0.774596669241483,0.12987012987013,0.0462962962962963,1,3,3,1.85185185185185,1110,8,0,0,1,6,0,25,0.266666666666667,1.33333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.53,47,"High Risk"
142434,421,0,1,21,1,"weeks_5-12",8.75,18,0,0,0,5,5,1.25,0,0,-1,-0.774596669241483,0.142857142857143,0.0694444444444444,1,3,3,1.85185185185185,304,7,0,0,1,4,0,25,0.233333333333333,1.75,1,0,0,0,1,1,1,0,1,1,0,1,0.53,47,"High Risk"
127199,854,0,1,560,0,"weeks_5-12",8,15,2,1,1,4,8,2,1,0,-0.75,-0.316227766016838,0.25,0.133333333333333,4,0,0,0.673435029701474,906,10,2,1,3,9,2,2,0.333333333333333,1.11111111111111,0,1,0,0,0,0,0,0,1,1,0,0,0.528,47.2,"High Risk"
143468,389,0,1,19,1,"weeks_5-12",5.125,25,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.195121951219512,0.04,1,3,3,1.81818181818182,430,7,0,0,1,3,0,25,0.233333333333333,2.33333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.528,47.2,"High Risk"
147127,264,0,0,22,1,"weeks_5-12",1.125,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,179,0,0,0,0,0,0,53,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.528,47.2,"High Risk"
147099,265,0,0,112,0,"weeks_5-12",3.625,37,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.206896551724138,0.0202702702702703,1,3,3,1.76470588235294,305,4,0,0,1,4,0,25,0.133333333333333,1,1,0,0,0,1,1,1,0,1,1,0,1,0.526,47.4,"High Risk"
145418,324,0,0,6,1,"weeks_5-12",8,16,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.125,0.0625,1,3,3,1.81818181818182,238,5,0,0,1,3,0,25,0.166666666666667,1.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.526,47.4,"High Risk"
127344,848,0,1,25,1,"weeks_5-12",13.125,44,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.114285714285714,0.0340909090909091,1,3,3,1.875,2473,8,0,0,1,4,0,25,0.266666666666667,2,1,0,0,0,1,1,1,0,1,1,0,1,0.526,47.4,"High Risk"
150059,188,0,0,26,1,"weeks_5-12",12.25,27,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.0612244897959184,0.0277777777777778,1,3,3,1.76470588235294,331,4,0,0,1,4,0,25,0.133333333333333,1,1,0,0,0,1,1,1,0,1,1,0,1,0.526,47.4,"High Risk"
155324,109,0,0,26,1,"weeks_5-12",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,806,0,0,0,0,0,0,90,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.526,47.4,"High Risk"
144595,355,0,0,242,0,"weeks_5-12",18.375,39,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.0408163265306122,0.0192307692307692,1,3,3,1.76470588235294,360,4,0,0,1,4,0,25,0.133333333333333,1,1,0,0,0,1,1,1,0,1,1,0,1,0.524,47.6,"High Risk"
141814,438,0,1,336,0,"weeks_5-12",30.625,44,6,3,3,23,35,8.75,1,0,-0.869565217391304,-0.316227766016838,0.285714285714286,0.198863636363636,4,0,0,1.08527529448014,1569,43,6,6,4,9,2,2,1.43333333333333,4.77777777777778,0,1,0,0,0,0,0,0,1,1,0,0,0.524,47.6,"High Risk"
130654,728,0,1,17,1,"weeks_5-12",48.25,96,21,15,12,47,95,23.75,0.4,0.25,-0.74468085106383,-0.2,0.492227979274611,0.247395833333333,4,0,0,0.668562629731739,6016,99,21,12,5,19,5,2,3.3,5.21052631578947,0,0,1,0,0,0,0,0,1,0,0,0,0.524,47.6,"High Risk"
135629,576,0,1,157,0,"weeks_5-12",12.25,47,0,0,0,5,5,1.25,0,0,-1,-0.774596669241483,0.102040816326531,0.0265957446808511,1,3,3,1.85185185185185,951,8,0,0,1,4,0,25,0.266666666666667,2,1,0,0,0,1,1,1,0,1,1,0,1,0.522,47.8,"High Risk"
145556,319,0,0,427,0,"weeks_5-12",4.75,8,0,0,0,1,1,0.25,0,0,-1,-0.774596669241483,0.0526315789473684,0.03125,1,3,3,1.42857142857143,182,1,0,0,1,1,0,27,0.0333333333333333,1,1,0,0,0,1,1,1,0,1,1,0,1,0.522,47.8,"High Risk"
144186,368,0,1,27,1,"weeks_5-12",34.375,73,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.0290909090909091,0.0136986301369863,1,3,3,1.81818181818182,2247,7,0,0,1,5,0,25,0.233333333333333,1.4,1,0,0,0,1,1,1,0,1,1,0,1,0.522,47.8,"High Risk"
140078,484,0,1,2,1,"weeks_5-12",35.625,61,10,6,2,26,44,11,0.666666666666667,2,-0.923076923076923,-0.2,0.308771929824561,0.180327868852459,4,0,0,0.947731762045616,2246,52,10,4,5,15,5,2,1.73333333333333,3.46666666666667,0,0,1,0,0,0,0,0,1,1,0,0,0.522,47.8,"High Risk"
142302,425,0,1,9,1,"weeks_5-12",9.875,34,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.0759493670886076,0.0220588235294118,1,3,3,1.76470588235294,662,9,0,0,1,4,0,26,0.3,2.25,1,0,0,0,1,1,1,0,1,1,0,1,0.52,48,"High Risk"
139495,497,0,1,27,1,"weeks_5-12",2.625,28,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.571428571428571,0.0535714285714286,1,3,3,1.875,99,8,0,0,2,4,0,25,0.266666666666667,2,1,0,0,0,1,1,1,0,0,1,0,1,0.52,48,"High Risk"
150429,176,0,0,6,1,"weeks_5-12",0.125,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,24,0,0,0,0,0,0,39,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.518,48.2,"High Risk"
145807,308,0,0,9,1,"weeks_5-12",8.875,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,538,0,0,0,0,0,0,36,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.518,48.2,"High Risk"
147719,248,0,0,11,1,"weeks_5-12",0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,429,0,0,0,0,0,0,144,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.518,48.2,"High Risk"
134224,626,0,1,21,1,"weeks_5-12",10.75,20,0,0,0,1,1,0.25,0,0,-1,-0.774596669241483,0.0232558139534884,0.0125,1,3,3,1.42857142857143,212,11,0,0,3,2,0,26,0.366666666666667,5.5,1,0,0,0,1,1,1,0,1,1,0,1,0.518,48.2,"High Risk"
129771,757,0,1,29,1,"weeks_5-12",37.125,64,12,5,4,26,47,11.75,1.4,0.25,-0.846153846153846,-0.2,0.316498316498317,0.18359375,4,0,0,0.856100016513823,4079,52,12,1,4,15,4,2,1.73333333333333,3.46666666666667,0,0,1,0,0,0,0,0,1,1,0,0,0.518,48.2,"High Risk"
139845,489,0,1,290,0,"weeks_5-12",128.625,184,4,3,0,77,84,21,0.333333333333333,1,-1,-0.2,0.163265306122449,0.114130434782609,3,1,1,1.77118501335532,6676,105,4,1,4,12,4,2,3.5,8.75,0,0,1,0,0,0,0,0,1,1,0,0,0.516,48.4,"High Risk"
1003,2275,0,1,272,0,"weeks_5-12",11.5,59,0,0,0,7,7,1.75,0,0,-1,-0.774596669241483,0.152173913043478,0.0296610169491525,1,3,3,1.89189189189189,5282,9,0,0,3,4,0,26,0.3,2.25,1,0,0,0,1,1,1,0,1,1,0,1,0.516,48.4,"High Risk"
2219,1938,0,1,7,1,"weeks_5-12",1756.375,2456,47,31,40,1245,1363,340.75,0.516129032258065,-0.225,-0.967871485943775,-0.4,0.19400754394705,0.138741856677524,4,0,0,1.76872203327594,294341,1751,47,11,6,22,5,2,58.3666666666667,79.5909090909091,0,1,0,0,0,0,0,0,1,1,0,0,0.516,48.4,"High Risk"
126117,888,0,1,9,1,"weeks_5-12",12.75,26,0,0,0,7,7,1.75,0,0,-1,-0.774596669241483,0.137254901960784,0.0673076923076923,1,3,3,1.89189189189189,742,8,0,0,2,4,0,25,0.266666666666667,2,1,0,0,0,1,1,1,0,1,1,0,1,0.516,48.4,"High Risk"
149987,190,0,0,11,1,"weeks_5-12",9.375,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,330,0,0,0,0,0,0,46,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.516,48.4,"High Risk"
126969,863,0,1,18,1,"weeks_5-12",17.375,95,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.0863309352517986,0.0157894736842105,1,3,3,1.875,5207,11,0,0,1,6,0,25,0.366666666666667,1.83333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.516,48.4,"High Risk"
155479,106,0,0,20,1,"weeks_5-12",5.25,7,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.142857142857143,0.107142857142857,1,3,3,1.76470588235294,58,4,0,0,2,3,0,25,0.133333333333333,1.33333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.516,48.4,"High Risk"
1328,2151,0,1,24,1,"weeks_5-12",37.375,163,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.020066889632107,0.00460122699386503,1,3,3,1.76470588235294,10576,12,0,0,3,4,0,25,0.4,3,1,0,0,0,1,1,1,0,1,1,0,1,0.516,48.4,"High Risk"
145993,300,0,0,71,0,"weeks_5-12",25.125,41,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.0298507462686567,0.0182926829268293,1,3,3,1.76470588235294,1143,3,0,0,2,1,0,27,0.1,3,1,0,0,0,1,1,1,0,1,1,0,1,0.514,48.6,"High Risk"
128349,809,0,1,294,0,"weeks_5-12",7.875,29,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.19047619047619,0.0517241379310345,1,3,3,1.875,1280,8,0,0,1,4,0,25,0.266666666666667,2,1,0,0,0,1,1,1,0,1,1,0,1,0.514,48.6,"High Risk"
152389,153,0,0,6,1,"weeks_5-12",5.75,11,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.130434782608696,0.0681818181818182,1,3,3,1.76470588235294,102,4,0,0,1,3,0,26,0.133333333333333,1.33333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.514,48.6,"High Risk"
148885,213,0,0,152,0,"weeks_5-12",0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,535,0,0,0,0,0,0,111,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.512,48.8,"High Risk"
126625,874,0,1,9,1,"weeks_5-12",3.375,15,0,0,0,12,12,3,0,0,-1,-0.774596669241483,0.888888888888889,0.2,1,3,3,1.93548387096774,858,13,0,0,2,3,0,26,0.433333333333333,4.33333333333333,1,0,0,0,1,1,1,0,0,0,0,1,0.512,48.8,"High Risk"
135505,579,0,1,21,1,"weeks_5-12",14.125,50,0,0,0,5,5,1.25,0,0,-1,-0.774596669241483,0.0884955752212389,0.025,1,3,3,1.85185185185185,1194,8,0,0,2,4,0,25,0.266666666666667,2,1,0,0,0,1,1,1,0,1,1,0,1,0.512,48.8,"High Risk"
5193,1551,0,1,21,1,"weeks_5-12",5.25,62,0,0,0,8,8,2,0,0,-1,-0.774596669241483,0.380952380952381,0.032258064516129,1,3,3,1.9047619047619,2606,8,0,0,1,3,0,25,0.266666666666667,2.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.512,48.8,"High Risk"
136219,559,0,1,187,0,"weeks_5-12",13.25,45,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.113207547169811,0.0333333333333333,1,3,3,1.875,1073,7,0,0,1,4,0,25,0.233333333333333,1.75,1,0,0,0,1,1,1,0,1,1,0,1,0.51,49,"High Risk"
128142,817,0,1,280,0,"weeks_5-12",12,31,0,0,0,8,8,2,0,0,-1,-0.774596669241483,0.166666666666667,0.0645161290322581,1,3,3,1.9047619047619,1529,8,0,0,1,3,0,25,0.266666666666667,2.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.51,49,"High Risk"
145644,314,0,0,5,1,"weeks_5-12",6.5,13,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.153846153846154,0.0769230769230769,1,3,3,1.81818181818182,230,6,0,0,1,5,0,25,0.2,1.2,1,0,0,0,1,1,1,0,1,1,0,1,0.508,49.2,"High Risk"
120633,1154,0,1,11,1,"weeks_5-12",41.125,86,19,13,20,44,96,24,0.461538461538462,-0.35,-0.545454545454545,-0.8,0.583586626139818,0.27906976744186,4,0,0,0.567924347652775,6771,117,19,7,5,20,5,2,3.9,5.85,1,0,0,0,0,0,0,0,0,0,0,0,0.508,49.2,"High Risk"
147085,265,0,0,12,1,"weeks_5-12",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,35,0,0,0,0,0,0,199,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.508,49.2,"High Risk"
129186,775,0,1,724,0,"weeks_5-12",33.625,49,3,3,3,30,39,9.75,0,0,-0.9,-0.774596669241483,0.28996282527881,0.198979591836735,4,0,0,1.37055837563452,3030,42,3,0,4,14,3,4,1.4,3,1,0,0,0,0,0,0,0,1,1,0,0,0.508,49.2,"High Risk"
122563,1010,0,1,1,1,"weeks_5-12",287.875,1031,11,5,5,211,232,58,1.2,0,-0.976303317535545,-0.316227766016838,0.201476335214937,0.0562560620756547,4,0,0,1.75626864286735,76311,292,11,11,5,9,2,2,9.73333333333333,32.4444444444444,0,1,0,0,0,0,0,0,1,1,0,0,0.508,49.2,"High Risk"
8956,1258,0,1,32,0,"weeks_5-12",8.875,27,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.169014084507042,0.0555555555555556,1,3,3,1.875,1615,9,0,0,2,2,0,27,0.3,4.5,1,0,0,0,1,1,1,0,1,1,0,1,0.506,49.4,"High Risk"
136115,562,0,1,562,0,"weeks_5-12",158.75,282,27,32,42,133,234,58.5,-0.15625,-0.238095238095238,-0.68421052631579,-1,0.368503937007874,0.207446808510638,4,0,0,0.854208781431684,12973,257,27,3,5,19,4,2,8.56666666666667,13.5263157894737,1,0,0,0,0,0,0,0,1,0,0,0,0.506,49.4,"High Risk"
136529,550,0,1,181,0,"weeks_5-12",25.625,43,5,4,5,24,38,9.5,0.25,-0.2,-0.791666666666667,-0.632455532033676,0.370731707317073,0.22093023255814,4,0,0,1.00814105145541,1604,41,5,2,5,19,5,2,1.36666666666667,2.15789473684211,0,1,0,0,0,0,0,0,1,0,0,0,0.506,49.4,"High Risk"
141154,461,0,1,9,1,"weeks_5-12",5.125,13,0,0,0,5,5,1.25,0,0,-1,-0.774596669241483,0.24390243902439,0.0961538461538462,1,3,3,1.85185185185185,296,8,0,0,2,3,0,26,0.266666666666667,2.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.506,49.4,"High Risk"
153455,142,0,0,9,1,"weeks_5-12",1.375,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,54,0,0,0,0,0,0,72,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.506,49.4,"High Risk"
125140,914,0,1,200,0,"weeks_5-12",633,855,4,4,5,529,542,135.5,0,-0.2,-0.99054820415879,-0.948683298050514,0.214060031595577,0.158479532163743,4,0,0,1.93461472627091,64398,684,4,1,4,18,4,2,22.8,38,1,0,0,0,0,0,0,0,1,1,0,0,0.504,49.6,"High Risk"
144635,354,0,0,159,0,"weeks_5-12",3,12,0,0,0,5,5,1.25,0,0,-1,-0.774596669241483,0.416666666666667,0.104166666666667,1,3,3,1.85185185185185,140,5,0,0,1,3,0,26,0.166666666666667,1.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.504,49.6,"High Risk"
156512,83,1,0,10,1,"weeks_3-8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,83,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.504,49.6,"High Risk"
133998,635,0,1,24,1,"weeks_5-12",7.25,25,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.206896551724138,0.06,1,3,3,1.875,661,7,0,0,2,3,0,26,0.233333333333333,2.33333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.504,49.6,"High Risk"
141546,447,0,1,70,0,"weeks_5-12",29.5,70,1,0,1,20,22,5.5,1,-1,-0.95,-0.632455532033676,0.186440677966102,0.0785714285714286,3,1,1,1.728241802495,1986,26,1,0,4,6,1,6,0.866666666666667,4.33333333333333,0,1,0,0,0,0,0,0,1,1,0,0,0.502,49.8,"High Risk"
144771,349,0,0,9,1,"weeks_5-12",12,21,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.0833333333333333,0.0476190476190476,1,3,3,1.81818181818182,595,5,0,0,1,4,0,25,0.166666666666667,1.25,1,0,0,0,1,1,1,0,1,1,0,1,0.502,49.8,"High Risk"
124670,930,0,1,14,1,"weeks_5-12",16.625,36,0,0,0,8,8,2,0,0,-1,-0.774596669241483,0.120300751879699,0.0555555555555556,1,3,3,1.9047619047619,2387,8,0,0,3,3,0,25,0.266666666666667,2.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.502,49.8,"High Risk"
120092,1199,0,1,2,1,"weeks_5-12",12.375,29,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.121212121212121,0.0517241379310345,1,3,3,1.875,1941,9,0,0,1,4,0,25,0.3,2.25,1,0,0,0,1,1,1,0,1,1,0,1,0.502,49.8,"High Risk"
133897,640,0,1,9,1,"weeks_5-12",100.875,177,34,22,12,67,135,33.75,0.545454545454545,0.833333333333333,-0.82089552238806,-0.2,0.33457249070632,0.190677966101695,4,0,0,0.706698594617766,10517,151,34,7,4,16,4,2,5.03333333333333,9.4375,0,0,1,0,0,0,0,0,1,1,0,0,0.5,50,"High Risk"
128915,784,0,1,17,1,"weeks_5-12",32.625,57,8,16,20,25,69,17.25,-0.5,-0.2,-0.2,-1,0.528735632183908,0.302631578947368,4,0,0,0.413956991861964,2897,79,8,2,4,20,4,2,2.63333333333333,3.95,1,0,0,0,0,0,0,0,0,0,0,0,0.5,50,"High Risk"
122128,1025,0,1,353,0,"weeks_5-12",272.75,586,45,18,10,209,282,70.5,1.5,0.8,-0.952153110047847,-0.2,0.258478460128323,0.120307167235495,4,0,0,1.32492426219216,45101,322,45,12,5,17,4,2,10.7333333333333,18.9411764705882,0,0,1,0,0,0,0,0,1,1,0,0,0.5,50,"High Risk"
137605,529,0,1,208,0,"weeks_5-12",12.625,16,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.0792079207920792,0.0625,1,3,3,1.81818181818182,688,8,0,0,1,4,0,25,0.266666666666667,2,1,0,0,0,1,1,1,0,1,1,0,1,0.498,50.2,"High Risk"
1672,2060,0,1,26,1,"weeks_5-12",10.25,35,0,0,0,8,8,2,0,0,-1,-0.774596669241483,0.195121951219512,0.0571428571428571,1,3,3,1.9047619047619,1196,8,0,0,1,3,0,25,0.266666666666667,2.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.498,50.2,"High Risk"
145726,312,0,0,26,1,"weeks_5-12",0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,75,0,0,0,0,0,0,153,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.498,50.2,"High Risk"
151251,165,0,0,30,1,"weeks_5-12",1.875,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,89,0,0,0,0,0,0,47,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.498,50.2,"High Risk"
141589,446,0,1,6,1,"weeks_5-12",623.625,991,13,7,10,483,513,128.25,0.857142857142857,-0.3,-0.979296066252588,-0.4,0.205652435357787,0.12941473259334,4,0,0,1.84271667042664,40984,623,13,4,9,21,5,2,20.7666666666667,29.6666666666667,0,1,0,0,0,0,0,0,1,1,0,0,0.496,50.4,"High Risk"
150109,187,0,0,8,1,"weeks_5-12",6.125,12,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.163265306122449,0.0833333333333333,1,3,3,1.81818181818182,167,5,0,0,1,3,0,25,0.166666666666667,1.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.496,50.4,"High Risk"
145936,304,0,0,12,1,"weeks_5-12",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,210,0,0,0,0,0,0,142,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.496,50.4,"High Risk"
155904,97,0,0,13,1,"weeks_5-12",8.5,74,0,0,0,4,4,1,0,0,-1,-0.774596669241483,0.117647058823529,0.0135135135135135,1,3,3,1.81818181818182,181,5,0,0,1,4,0,25,0.166666666666667,1.25,1,0,0,0,1,1,1,0,1,1,0,1,0.496,50.4,"High Risk"
144630,354,0,0,380,0,"weeks_5-12",0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,93,0,0,0,0,0,0,109,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.494,50.6,"High Risk"
128330,810,0,1,13,1,"weeks_5-12",13.75,50,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.0545454545454545,0.015,1,3,3,1.76470588235294,1397,14,0,0,2,3,0,25,0.466666666666667,4.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.494,50.6,"High Risk"
